Orthogroup,Salar
OG0000073,XP_014065298.1
OG0000073,XP_014065299.1
OG0000070,XP_014019009.1
OG0000070,XP_014019010.1
OG0000070,XP_014019011.1
OG0000070,XP_014019023.1
OG0000070,XP_014019024.1
OG0000070,XP_014019029.1
OG0000070,XP_014043038.1
OG0000070,XP_014070857.1
OG0005003,XP_013982434.1
OG0005003,XP_014031272.1
OG0006669,XP_014005496.1
OG0006669,XP_014006972.1
OG0006668,XP_014005494.1
OG0008209,XP_013995255.1
OG0008209,XP_014045575.1
OG0008208,XP_013995259.1
OG0008208,XP_014045568.1
OG0006661,XP_014004980.1
OG0006661,XP_014071367.1
OG0006660,XP_014004982.1
OG0006660,XP_014071215.1
OG0006663,XP_014005446.1
OG0006663,XP_014006910.1
OG0006662,XP_014005115.1
OG0006662,XP_014071320.1
OG0006665,XP_014004811.1
OG0006664,XP_014004918.1
OG0006664,XP_014071537.1
OG0006667,NP_001134995.1
OG0006667,XP_014004779.1
OG0006666,XP_014004821.1
OG0006666,XP_014071573.1
OG0003521,XP_014015621.1
OG0003521,XP_014027438.1
OG0003520,XP_014015631.1
OG0003520,XP_014027437.1
OG0003523,XP_014015609.1
OG0003523,XP_014027457.1
OG0003522,XP_014015618.1
OG0003522,XP_014027444.1
OG0010239,XP_013990633.1
OG0010238,XP_013990635.1
OG0003527,XP_013993174.1
OG0003527,XP_014052504.1
OG0003526,NP_001134947.1
OG0003526,XP_013993168.1
OG0010235,XP_014012179.1
OG0010234,NP_001133902.1
OG0010234,XP_014062920.1
OG0010237,XP_013990060.1
OG0010237,XP_014000787.1
OG0010236,XP_014012167.1
OG0010236,XP_014062837.1
OG0010231,XP_014011787.1
OG0010230,XP_014011818.1
OG0010230,XP_014062680.1
OG0010233,XP_014012091.1
OG0010233,XP_014062872.1
OG0010232,XP_014011776.1
OG0010232,XP_014062911.1
OG0028212,XP_014007717.1
OG0028212,XP_014038397.1
OG0010583,XP_014054020.1
OG0010583,XP_014068793.1
OG0010582,XP_014054077.1
OG0010582,XP_014068808.1
OG0010581,XP_013997942.1
OG0010581,XP_014033318.1
OG0010580,NP_001167350.1
OG0010587,XP_014054098.1
OG0010587,XP_014068729.1
OG0010586,XP_013997878.1
OG0010586,XP_014033326.1
OG0010585,XP_014054015.1
OG0010585,XP_014068785.1
OG0010584,XP_014054013.1
OG0010584,XP_014068783.1
OG0010589,XP_013997839.1
OG0010589,XP_014033291.1
OG0010588,NP_001133828.1
OG0010588,XP_014068737.1
OG0002690,XP_013991577.1
OG0002690,XP_014002309.1
OG0002691,XP_013991573.1
OG0002691,XP_014002311.1
OG0002692,XP_013991571.1
OG0002692,XP_014002315.1
OG0002693,XP_013991569.1
OG0002693,XP_014002353.1
OG0002694,XP_013991063.1
OG0002694,XP_014002324.1
OG0002695,XP_013991568.1
OG0002695,XP_014002316.1
OG0002696,XP_013991561.1
OG0002696,XP_014002330.1
OG0002697,XP_013991554.1
OG0002697,XP_014002334.1
OG0002698,XP_013991550.1
OG0002698,XP_014002335.1
OG0002699,XP_013991539.1
OG0002699,XP_014002342.1
OG0011186,XP_014037466.1
OG0011187,XP_014039821.1
OG0011187,XP_014040233.1
OG0011187,XP_014040894.1
OG0011180,XP_014001049.1
OG0011181,XP_014000865.1
OG0011182,XP_013990411.1
OG0011182,XP_014000794.1
OG0011183,XP_013991131.1
OG0011183,XP_014001097.1
OG0002346,XP_014008418.1
OG0002346,XP_014063230.1
OG0002347,XP_014008401.1
OG0002347,XP_014063259.1
OG0002344,XP_014008423.1
OG0002344,XP_014063229.1
OG0002345,XP_014011340.1
OG0002345,XP_014062113.1
OG0002342,NP_001167250.1
OG0002342,XP_014008429.1
OG0002343,XP_014008426.1
OG0002343,XP_014063222.1
OG0002340,XP_014050077.1
OG0002340,XP_014065338.1
OG0002341,XP_014008431.1
OG0002341,XP_014063218.1
OG0002348,XP_014008393.1
OG0002348,XP_014063261.1
OG0002349,XP_014042980.1
OG0002349,XP_014043225.1
OG0002349,XP_014043235.1
OG0002349,XP_014043244.1
OG0002349,XP_014065271.1
OG0002349,XP_014065431.1
OG0002757,XP_014019313.1
OG0002757,XP_014028272.1
OG0002756,XP_014019302.1
OG0002756,XP_014028279.1
OG0002759,XP_014019409.1
OG0002759,XP_014028452.1
OG0002758,XP_014019379.1
OG0002758,XP_014028376.1
OG0022814,XP_014068493.1
OG0022815,XP_014038356.1
OG0022815,XP_014066527.1
OG0022816,XP_013992231.1
OG0022817,XP_013991967.1
OG0022810,XP_014047461.1
OG0022811,XP_014066751.1
OG0022812,NP_001191824.1
OG0022813,0
OG0022818,0
OG0022819,0
OG0000142,XP_014021091.1
OG0000142,XP_014021134.1
OG0000142,XP_014021157.1
OG0000142,XP_014021245.1
OG0000142,XP_014056022.1
OG0000142,XP_014056047.1
OG0000142,XP_014056050.1
OG0000142,XP_014056063.1
OG0000142,XP_014056147.1
OG0005391,XP_013996152.1
OG0005391,XP_014047126.1
OG0005392,XP_013996146.1
OG0005392,XP_014047117.1
OG0016325,XP_014030328.1
OG0016324,XP_014030319.1
OG0016327,XP_014030334.1
OG0016326,XP_014030330.1
OG0016321,XP_014030310.1
OG0016320,XP_014030296.1
OG0016323,XP_014030314.1
OG0016322,NP_001133656.1
OG0000146,XP_013985811.1
OG0000146,XP_013985833.1
OG0000146,XP_013985843.1
OG0000146,XP_013985844.1
OG0000146,XP_013985849.1
OG0000146,XP_014038307.1
OG0000146,XP_014038395.1
OG0000146,XP_014038396.1
OG0000146,XP_014040080.1
OG0000146,XP_014044267.1
OG0000146,XP_014045031.1
OG0000146,XP_014046008.1
OG0000146,XP_014046896.1
OG0000146,XP_014061856.1
OG0016329,XP_014030346.1
OG0016328,XP_014030338.1
OG0000147,XP_013979290.1
OG0000147,XP_013994854.1
OG0000147,XP_014011820.1
OG0000147,XP_014051353.1
OG0000147,XP_014062682.1
OG0015669,XP_014036197.1
OG0015668,XP_014036192.1
OG0015665,XP_014013072.1
OG0015664,XP_014036156.1
OG0015667,NP_001133320.1
OG0015666,XP_014036187.1
OG0015661,XP_014036140.1
OG0015660,NP_001266053.1
OG0015663,XP_014013076.1
OG0015662,XP_014036144.1
OG0023141,XP_014006078.1
OG0023140,XP_014006146.1
OG0023143,XP_014038863.1
OG0023142,0
OG0023145,XP_014008913.1
OG0023144,NP_001140076.1
OG0023147,NP_001134572.1
OG0023146,XP_014063270.1
OG0023149,0
OG0023148,0
OG0026319,0
OG0026318,0
OG0025662,0
OG0025663,0
OG0025660,0
OG0025661,XP_014044920.1
OG0025661,XP_014046087.1
OG0025666,0
OG0001129,NP_001117036.1
OG0001129,XP_014048765.1
OG0025664,XP_013983209.1
OG0025664,XP_014031760.1
OG0025665,0
OG0025668,XP_013980247.1
OG0025669,XP_013980076.1
OG0017744,XP_014068570.1
OG0017745,XP_014055530.1
OG0017746,XP_014068106.1
OG0017747,XP_014055513.1
OG0017740,XP_014068836.1
OG0017741,XP_014035713.1
OG0017742,NP_001133156.1
OG0017743,XP_014068692.1
OG0017748,XP_014055511.1
OG0017749,XP_014068496.1
OG0023497,XP_014041056.1
OG0023497,XP_014042399.1
OG0023496,XP_014000175.1
OG0023495,NP_001134931.1
OG0023494,XP_014035096.1
OG0023493,XP_013995408.1
OG0023492,XP_014037965.1
OG0023491,XP_013995904.1
OG0023490,XP_014004938.1
OG0028449,XP_014044077.1
OG0028449,XP_014057785.1
OG0028448,XP_014044058.1
OG0028448,XP_014044128.1
OG0023499,XP_014041911.1
OG0023498,XP_014039287.1
OG0022366,XP_013999675.1
OG0022367,XP_013999715.1
OG0022364,NP_001134882.1
OG0022365,NP_001158769.1
OG0022362,XP_013999450.1
OG0022363,XP_013999459.1
OG0022360,XP_013981306.1
OG0022361,XP_013999406.1
OG0022368,XP_013999717.1
OG0022369,XP_013999817.1
OG0011968,XP_014050159.1
OG0011968,XP_014065233.1
OG0011969,XP_014050162.1
OG0011962,XP_014050755.1
OG0011963,XP_014050804.1
OG0011963,XP_014064390.1
OG0011960,XP_014021288.1
OG0011960,XP_014042089.1
OG0011961,XP_014021289.1
OG0011961,XP_014042947.1
OG0011966,XP_014050217.1
OG0011966,XP_014065291.1
OG0011967,XP_014050141.1
OG0011967,XP_014065183.1
OG0011964,XP_014012362.1
OG0011965,XP_014010692.1
OG0025961,XP_014038904.1
OG0025961,XP_014071777.1
OG0025960,XP_014041840.1
OG0025963,XP_014003262.1
OG0025963,XP_014044069.1
OG0025962,XP_013983304.1
OG0025965,XP_014006664.1
OG0025964,XP_014038784.1
OG0025964,XP_014042569.1
OG0025967,XP_014041116.1
OG0025966,XP_014041214.1
OG0025966,XP_014041932.1
OG0025969,XP_014057854.1
OG0025968,0
OG0014217,XP_014013391.1
OG0014217,XP_014037398.1
OG0014217,XP_014040291.1
OG0014217,XP_014043866.1
OG0014217,XP_014043884.1
OG0014217,XP_014044112.1
OG0014217,XP_014044135.1
OG0014217,XP_014044181.1
OG0014217,XP_014044186.1
OG0011773,XP_014013438.1
OG0011773,XP_014035902.1
OG0014215,XP_013983200.1
OG0014215,XP_013989936.1
OG0014215,XP_013992217.1
OG0014215,XP_014028930.1
OG0014215,XP_014042348.1
OG0014215,XP_014044445.1
OG0014215,XP_014044656.1
OG0014215,XP_014057887.1
OG0014215,XP_014067680.1
OG0014214,XP_014042336.1
OG0014214,XP_014042497.1
OG0014214,XP_014042559.1
OG0014214,XP_014042584.1
OG0014214,XP_014043072.1
OG0014214,XP_014043300.1
OG0014214,XP_014043305.1
OG0014214,XP_014043466.1
OG0014213,XP_014037828.1
OG0014213,XP_014041202.1
OG0014213,XP_014042631.1
OG0014213,XP_014043832.1
OG0014213,XP_014044149.1
OG0014213,XP_014045076.1
OG0014213,XP_014045202.1
OG0014213,XP_014066520.1
OG0014212,0
OG0014211,0
OG0014210,XP_014038385.1
OG0014210,XP_014044948.1
OG0014210,XP_014045086.1
OG0014210,XP_014045137.1
OG0014210,XP_014045201.1
OG0014210,XP_014045234.1
OG0014210,XP_014045241.1
OG0014210,XP_014045244.1
OG0022938,0
OG0014219,XP_014024986.1
OG0014218,XP_014025599.1
OG0014218,XP_014040866.1
OG0014218,XP_014044640.1
OG0014218,XP_014045898.1
OG0014218,XP_014046204.1
OG0014218,XP_014046260.1
OG0014218,XP_014046667.1
OG0014218,XP_014046761.1
OG0014218,XP_014046864.1
OG0024209,XP_014042578.1
OG0024209,XP_014042818.1
OG0024209,XP_014045010.1
OG0024209,XP_014045148.1
OG0024208,XP_014042546.1
OG0024208,XP_014044880.1
OG0024208,XP_014045070.1
OG0024208,XP_014045122.1
OG0024203,XP_014040178.1
OG0024203,XP_014040795.1
OG0024203,XP_014042036.1
OG0024202,XP_014040150.1
OG0024202,XP_014040179.1
OG0024202,XP_014040224.1
OG0024202,XP_014041232.1
OG0024202,XP_014042599.1
OG0024201,XP_014039975.1
OG0024201,XP_014041837.1
OG0024201,XP_014043489.1
OG0024201,XP_014043672.1
OG0024200,XP_014039890.1
OG0024200,XP_014041274.1
OG0024200,XP_014041958.1
OG0024207,XP_014042016.1
OG0024207,XP_014042017.1
OG0024207,XP_014042018.1
OG0024207,XP_014048432.1
OG0024207,XP_014059193.1
OG0024206,XP_014041576.1
OG0024206,XP_014041872.1
OG0024206,XP_014049967.1
OG0024205,XP_014041338.1
OG0024205,XP_014044101.1
OG0024205,XP_014044138.1
OG0024205,XP_014044221.1
OG0024205,XP_014044253.1
OG0024204,XP_014041096.1
OG0024204,XP_014041097.1
OG0000452,XP_014024844.1
OG0000452,XP_014072255.1
OG0000452,XP_014072256.1
OG0000452,XP_014072257.1
OG0011778,XP_014013989.1
OG0019885,XP_014036205.1
OG0019884,XP_014014021.1
OG0019887,XP_014036110.1
OG0019886,XP_014036207.1
OG0019881,NP_001140070.1
OG0019880,XP_014005354.1
OG0019883,0
OG0019882,XP_014014667.1
OG0019889,XP_014012889.1
OG0019888,XP_014012944.1
OG0013964,XP_014007640.1
OG0013965,XP_013978361.1
OG0005644,XP_013978537.1
OG0005644,XP_014024558.1
OG0005645,XP_013978546.1
OG0005645,XP_014024562.1
OG0005642,XP_013978528.1
OG0005642,XP_014024546.1
OG0005643,XP_013978530.1
OG0005643,XP_014024405.1
OG0005640,XP_014004923.1
OG0005640,XP_014008174.1
OG0005641,XP_013978527.1
OG0005641,XP_014024540.1
OG0026709,0
OG0023969,0
OG0023968,0
OG0023967,XP_014060612.1
OG0023966,XP_013995645.1
OG0023965,0
OG0023964,XP_014021153.1
OG0023963,XP_013995225.1
OG0023962,0
OG0023961,XP_013994744.1
OG0023960,XP_013994667.1
OG0020438,XP_014010440.1
OG0020439,XP_014010430.1
OG0020430,XP_014037540.1
OG0020430,XP_014039324.1
OG0020431,XP_014035574.1
OG0020432,XP_014010630.1
OG0020433,XP_014067329.1
OG0020434,XP_014070859.1
OG0020435,XP_014010462.1
OG0020436,XP_014010476.1
OG0020437,XP_014010444.1
OG0026878,0
OG0026879,0
OG0026876,0
OG0026877,0
OG0026874,0
OG0026875,0
OG0026872,0
OG0026873,0
OG0026870,XP_014052130.1
OG0026871,0
OG0026130,XP_014070840.1
OG0026137,0
OG0005574,XP_014024836.1
OG0005574,XP_014072276.1
OG0005575,XP_014007494.1
OG0005575,XP_014007579.1
OG0005575,XP_014007598.1
OG0005576,XP_014007529.1
OG0005576,XP_014007587.1
OG0005577,XP_014024838.1
OG0005577,XP_014072269.1
OG0005570,XP_014007531.1
OG0005570,XP_014007609.1
OG0005571,XP_014007513.1
OG0005571,XP_014007607.1
OG0005572,XP_014025001.1
OG0005572,XP_014072070.1
OG0005573,XP_014024998.1
OG0005573,XP_014072083.1
OG0005578,XP_014024843.1
OG0005578,XP_014072265.1
OG0005579,XP_014024855.1
OG0005579,XP_014072247.1
OG0001264,XP_014042629.1
OG0001264,XP_014064670.1
OG0001264,XP_014067046.1
OG0001264,XP_014067088.1
OG0001265,XP_014063620.1
OG0001265,XP_014063628.1
OG0001266,XP_013998727.1
OG0001266,XP_014034322.1
OG0001266,XP_014034331.1
OG0001266,XP_014037543.1
OG0001266,XP_014038110.1
OG0001267,XP_013998247.1
OG0001267,XP_014033956.1
OG0001260,XP_013985598.1
OG0001260,XP_013985620.1
OG0001260,XP_014042324.1
OG0001261,XP_014055480.1
OG0001261,XP_014064253.1
OG0001261,XP_014064278.1
OG0001262,XP_013985548.1
OG0001262,XP_013985704.1
OG0001262,XP_014040309.1
OG0001262,XP_014040791.1
OG0001262,XP_014044052.1
OG0001263,NP_001117171.1
OG0001263,XP_014043232.1
OG0001263,XP_014044161.1
OG0001263,XP_014044855.1
OG0001263,XP_014064343.1
OG0001268,XP_013996970.1
OG0001268,XP_013998463.1
OG0001268,XP_014033783.1
OG0001268,XP_014038813.1
OG0001269,XP_014009917.1
OG0001269,XP_014057263.1
OG0017733,XP_014032504.1
OG0017732,XP_014055536.1
OG0017734,XP_014032319.1
OG0004227,XP_013998751.1
OG0004227,XP_014034297.1
OG0004226,XP_014011794.1
OG0004226,XP_014065874.1
OG0004225,XP_014011302.1
OG0004225,XP_014065867.1
OG0004224,XP_014009654.1
OG0004224,XP_014065866.1
OG0004223,XP_014011177.1
OG0004223,XP_014065862.1
OG0004222,XP_014008076.1
OG0004222,XP_014065856.1
OG0004221,XP_013998366.1
OG0004221,XP_014065853.1
OG0004220,XP_014007821.1
OG0004220,XP_014065841.1
OG0004229,XP_014012324.1
OG0004229,XP_014065879.1
OG0004228,XP_013998750.1
OG0004228,XP_014034294.1
OG0004228,XP_014034296.1
OG0004228,XP_014041158.1
OG0019140,XP_014035324.1
OG0019141,XP_014035325.1
OG0019142,XP_014035345.1
OG0019143,XP_014035346.1
OG0019144,XP_014035353.1
OG0019145,XP_014035355.1
OG0019146,XP_014035376.1
OG0019147,NP_001133918.1
OG0019148,NP_001140106.1
OG0019149,XP_014034445.1
OG0021420,XP_014004182.1
OG0021421,XP_014046316.1
OG0021422,XP_014004268.1
OG0021423,XP_014034028.1
OG0021424,XP_014034019.1
OG0021425,XP_014034045.1
OG0021426,XP_014004333.1
OG0021427,XP_014004337.1
OG0021428,XP_014004360.1
OG0021429,XP_014004396.1
OG0003189,XP_013988425.1
OG0003189,XP_014022411.1
OG0003188,XP_013988412.1
OG0003188,XP_014022422.1
OG0003181,XP_013988539.1
OG0003181,XP_014022462.1
OG0016209,NP_001133388.1
OG0004111,XP_014048762.1
OG0004111,XP_014059277.1
OG0004110,XP_014048764.1
OG0004110,XP_014059278.1
OG0003721,XP_013992760.1
OG0003721,XP_014052590.1
OG0003720,XP_013992817.1
OG0003720,XP_014052999.1
OG0004115,XP_013983598.1
OG0004115,XP_013994674.1
OG0003726,NP_001133561.1
OG0003726,XP_013992721.1
OG0004117,XP_013983596.1
OG0004117,XP_013994774.1
OG0004116,NP_001167426.1
OG0004116,XP_013994703.1
OG0007709,XP_014010569.1
OG0007709,XP_014061963.1
OG0007708,NP_001133583.1
OG0007708,XP_014062147.1
OG0002959,XP_014005469.1
OG0002959,XP_014006948.1
OG0002958,NP_001133212.1
OG0002958,NP_001133213.1
OG0002953,XP_014004834.1
OG0002953,XP_014071560.1
OG0007700,XP_014055419.1
OG0007700,XP_014068035.1
OG0007703,XP_014010632.1
OG0007703,XP_014070353.1
OG0002950,XP_014005456.1
OG0002950,XP_014006930.1
OG0007705,XP_014010646.1
OG0007705,XP_014070436.1
OG0007704,XP_014010667.1
OG0007704,XP_014070398.1
OG0002955,XP_014004805.1
OG0002955,XP_014071572.1
OG0007706,XP_014010485.1
OG0007706,XP_014070638.1
OG0008418,XP_014035496.1
OG0008418,XP_014066499.1
OG0008419,XP_014014538.1
OG0008419,XP_014034459.1
OG0008414,XP_014035533.1
OG0008414,XP_014066783.1
OG0008415,XP_013999771.1
OG0008415,XP_014060915.1
OG0008416,XP_014000134.1
OG0008416,XP_014060908.1
OG0008417,XP_014015093.1
OG0008417,XP_014035505.1
OG0008410,XP_014010624.1
OG0008410,XP_014042780.1
OG0008410,XP_014071511.1
OG0008411,XP_014000113.1
OG0008411,XP_014060848.1
OG0008412,XP_014000120.1
OG0008412,XP_014060856.1
OG0008413,XP_014035544.1
OG0008413,XP_014071718.1
OG0013959,XP_014025024.1
OG0013959,XP_014072053.1
OG0013958,XP_014006077.1
OG0005639,XP_013978526.1
OG0005639,XP_014024537.1
OG0005638,XP_013978524.1
OG0005638,XP_014024536.1
OG0005637,XP_013978519.1
OG0005637,XP_014024531.1
OG0005636,XP_013978518.1
OG0005636,XP_014024528.1
OG0013957,XP_014024753.1
OG0005634,XP_013978512.1
OG0005634,XP_014024521.1
OG0005633,XP_013978508.1
OG0005633,XP_014024511.1
OG0005632,XP_013978500.1
OG0005632,XP_014024509.1
OG0005631,XP_013978497.1
OG0005631,XP_014024507.1
OG0005630,NP_001133427.1
OG0005630,XP_013978496.1
OG0026133,0
OG0026132,0
OG0026131,0
OG0003770,XP_014024051.1
OG0003770,XP_014047734.1
OG0003771,XP_014024007.1
OG0003771,XP_014047655.1
OG0003772,XP_014024053.1
OG0003772,XP_014047728.1
OG0003773,XP_014024056.1
OG0003773,XP_014047727.1
OG0003774,XP_014024057.1
OG0003774,XP_014047720.1
OG0003775,NP_001133155.1
OG0003775,XP_014024068.1
OG0003776,XP_014016062.1
OG0003776,XP_014027030.1
OG0003777,XP_014016067.1
OG0003777,XP_014027021.1
OG0003778,XP_014024070.1
OG0003778,XP_014047717.1
OG0003779,XP_014024073.1
OG0003779,XP_014047705.1
OG0026136,0
OG0026135,0
OG0026134,0
OG0012332,XP_014006674.1
OG0012333,NP_001158836.1
OG0012333,XP_014041521.1
OG0012333,XP_014045740.1
OG0012330,0
OG0012331,0
OG0012336,XP_014038881.1
OG0012337,XP_014037843.1
OG0012337,XP_014040559.1
OG0012337,XP_014067091.1
OG0017122,XP_013997958.1
OG0012335,XP_013985763.1
OG0012335,XP_014039416.1
OG0012338,XP_014037613.1
OG0012339,XP_014040944.1
OG0017128,XP_013984523.1
OG0017129,NP_001134086.1
OG0010792,XP_014039097.1
OG0010792,XP_014069667.1
OG0010793,XP_014019209.1
OG0010793,XP_014071014.1
OG0010790,XP_014069135.1
OG0010791,XP_014069105.1
OG0010796,XP_013995699.1
OG0010796,XP_014046482.1
OG0010797,XP_013996045.1
OG0010794,XP_013987043.1
OG0010795,XP_014019184.1
OG0010795,XP_014041893.1
OG0010795,XP_014071068.1
OG0010798,XP_013996004.1
OG0010798,XP_014047230.1
OG0010799,XP_014044601.1
OG0028269,XP_014029484.1
OG0028269,XP_014031956.1
OG0028268,XP_014028299.1
OG0028268,XP_014028302.1
OG0014477,XP_014029927.1
OG0014476,XP_014004208.1
OG0014475,XP_014040280.1
OG0014474,XP_014004041.1
OG0014473,XP_014003990.1
OG0014472,XP_014040097.1
OG0014472,XP_014040102.1
OG0014471,NP_001134087.1
OG0014470,XP_014003971.1
OG0014479,XP_014019944.1
OG0014478,XP_014019946.1
OG0025991,0
OG0011445,XP_013985591.1
OG0011445,XP_014040816.1
OG0011444,XP_014042866.1
OG0011444,XP_014044075.1
OG0011444,XP_014057877.1
OG0011444,XP_014057965.1
OG0011447,XP_013985622.1
OG0011447,XP_014039847.1
OG0011447,XP_014042225.1
OG0011446,XP_013985626.1
OG0011446,XP_014042238.1
OG0011441,NP_001133263.1
OG0011440,XP_013983321.1
OG0011440,XP_013998263.1
OG0011443,XP_014040585.1
OG0011443,XP_014049882.1
OG0011442,XP_014057935.1
OG0000942,XP_013985921.1
OG0000942,XP_014035576.1
OG0000942,XP_014070028.1
OG0000943,XP_014010256.1
OG0000943,XP_014060410.1
OG0000940,0
OG0000941,XP_013998416.1
OG0000941,XP_014033830.1
OG0000941,XP_014043737.1
OG0011449,XP_013985631.1
OG0011449,XP_013985645.1
OG0011448,XP_014040359.1
OG0011448,XP_014040470.1
OG0000944,XP_014037702.1
OG0000944,XP_014053966.1
OG0000944,XP_014068852.1
OG0000945,NP_001135326.1
OG0000945,XP_013986268.1
OG0000945,XP_013986274.1
OG0000945,XP_014040192.1
OG0000945,XP_014043499.1
OG0000945,XP_014043815.1
OG0000945,XP_014043859.1
OG0013179,XP_014014917.1
OG0013179,XP_014037061.1
OG0013178,XP_014007389.1
OG0013178,XP_014013974.1
OG0013178,XP_014047582.1
OG0014789,XP_014063584.1
OG0014788,XP_014008740.1
OG0014788,XP_014063507.1
OG0014785,XP_014010921.1
OG0013172,XP_014015230.1
OG0013172,XP_014036713.1
OG0013171,NP_001134630.1
OG0013170,XP_014015276.1
OG0013170,XP_014036672.1
OG0013177,NP_001134909.1
OG0013177,XP_014037056.1
OG0014780,NP_001133910.1
OG0013175,XP_014036954.1
OG0013174,XP_014015004.1
OG0013174,XP_014036848.1
OG0009732,XP_014017630.1
OG0009732,XP_014069187.1
OG0009733,XP_014017621.1
OG0009730,XP_014069552.1
OG0009731,NP_001134444.1
OG0009736,XP_014068954.1
OG0009737,XP_014068960.1
OG0009734,XP_014017579.1
OG0009734,XP_014069602.1
OG0009735,XP_014017548.1
OG0009735,XP_014069630.1
OG0009738,XP_014068966.1
OG0009739,XP_014068924.1
OG0023750,XP_013997875.1
OG0023751,XP_014064961.1
OG0023752,XP_013998222.1
OG0023753,XP_014049620.1
OG0023754,XP_013983364.1
OG0023755,0
OG0023756,NP_001124326.1
OG0023757,XP_013998498.1
OG0023758,XP_013998546.1
OG0023759,XP_013985753.1
OG0026508,0
OG0026509,XP_014001751.1
OG0015786,XP_014014864.1
OG0015787,XP_013979660.1
OG0015784,XP_014037060.1
OG0015785,XP_014014871.1
OG0015782,NP_001134232.1
OG0015783,XP_013979658.1
OG0015783,XP_013979661.1
OG0015780,XP_014051243.1
OG0015781,NP_001135152.1
OG0015788,XP_014037046.1
OG0015789,XP_014014893.1
OG0015438,XP_014020567.1
OG0015439,XP_014029370.1
OG0015434,NP_001135000.1
OG0015435,XP_014029348.1
OG0015436,XP_014029353.1
OG0015437,XP_014020575.1
