Salar,Ohno_annot_binary
XP_013981333.1,1
XP_013981336.1,0
XP_013981337.1,0
XP_013981338.1,0
XP_013981339.1,0
XP_013981340.1,0
XP_013981341.1,0
XP_013981344.1,0
XP_013981345.1,1
XP_013981364.1,0
XP_013981365.1,0
XP_013981366.1,0
XP_013981367.1,1
XP_013981373.1,0
XP_013981376.1,0
XP_013981377.1,0
XP_013981379.1,0
XP_013981380.1,0
XP_013981382.1,0
XP_013981383.1,0
XP_013981387.1,0
XP_013981388.1,1
XP_013981392.1,0
XP_013981393.1,0
XP_013981394.1,0
XP_013981395.1,0
XP_013981396.1,0
XP_013981398.1,0
XP_013981399.1,0
XP_013981400.1,0
XP_013981401.1,0
XP_013981402.1,0
XP_013981403.1,0
XP_013981405.1,0
XP_013981407.1,0
XP_013981411.1,0
XP_013981412.1,0
XP_013981414.1,0
XP_013981417.1,0
XP_013981418.1,0
XP_013981421.1,0
XP_013981423.1,0
XP_013981428.1,0
XP_013981429.1,0
XP_013981434.1,0
XP_013981435.1,0
XP_013981438.1,0
XP_013981439.1,0
XP_013981440.1,0
XP_013981441.1,0
XP_013981443.1,0
XP_013981444.1,0
XP_013981445.1,0
XP_013981446.1,0
XP_013981448.1,0
XP_013981456.1,0
XP_013981458.1,0
XP_013981459.1,0
XP_013981462.1,0
XP_013981464.1,0
XP_013981466.1,0
XP_013981468.1,0
XP_013981470.1,0
XP_013981471.1,0
XP_013981478.1,0
XP_013981479.1,0
XP_013981480.1,0
XP_013981481.1,0
XP_013981482.1,0
XP_013981483.1,0
XP_013981485.1,0
XP_013981487.1,1
XP_013981488.1,0
XP_013981489.1,0
XP_013981490.1,0
XP_013981497.1,0
XP_013981499.1,0
XP_013981501.1,0
XP_013981504.1,0
XP_013981505.1,1
XP_013981506.1,0
XP_013981508.1,0
XP_013981510.1,0
XP_013981512.1,0
XP_013981516.1,0
XP_013981518.1,0
XP_013981519.1,0
XP_013981520.1,0
XP_013981521.1,0
XP_013981522.1,0
XP_013981523.1,0
XP_013981526.1,0
XP_013981529.1,0
XP_013981531.1,1
XP_013981532.1,0
XP_013981534.1,0
XP_013981537.1,0
XP_013981538.1,0
XP_013981539.1,0
XP_013981540.1,0
XP_013981541.1,0
XP_013981542.1,0
XP_013981552.1,0
XP_013981554.1,0
XP_013981555.1,0
XP_013981556.1,0
XP_013981563.1,0
XP_013981564.1,0
XP_013981565.1,0
XP_013981567.1,0
XP_013981568.1,0
XP_013981571.1,0
XP_013981572.1,0
XP_013981573.1,0
XP_013981574.1,0
XP_013981575.1,0
XP_013981576.1,0
XP_013981577.1,0
XP_013981578.1,1
XP_013981581.1,0
XP_013981583.1,0
XP_013981584.1,0
XP_013981585.1,0
XP_013981587.1,0
XP_013981589.1,0
XP_013981590.1,0
XP_013981592.1,0
XP_013981593.1,1
XP_013981594.1,0
XP_013981595.1,0
XP_013981599.1,0
XP_013981600.1,0
XP_013981601.1,0
XP_013981602.1,0
XP_013981604.1,1
XP_013981606.1,0
XP_013981607.1,0
XP_013981608.1,0
XP_013981609.1,0
XP_013981610.1,0
XP_013981611.1,0
XP_013981612.1,0
XP_013981613.1,0
XP_013981617.1,0
XP_013981619.1,0
XP_013981620.1,0
XP_013981622.1,0
XP_013981623.1,0
XP_013981626.1,0
XP_013981627.1,1
XP_013981631.1,0
XP_013981633.1,1
XP_013981636.1,0
XP_013981637.1,0
XP_013981641.1,1
XP_013981642.1,0
XP_013981647.1,1
XP_013981650.1,0
XP_013981653.1,0
XP_013981656.1,0
XP_013981658.1,0
XP_013981660.1,0
XP_013981667.1,0
XP_013981668.1,0
XP_013981672.1,0
XP_013981674.1,0
XP_013981676.1,1
XP_013981704.1,0
XP_013981707.1,0
XP_013981708.1,0
XP_013981709.1,0
XP_013981711.1,0
XP_013981713.1,0
XP_013981718.1,0
XP_013981719.1,1
XP_013981722.1,1
XP_013981723.1,0
XP_013981727.1,0
XP_013981729.1,0
XP_013981730.1,1
XP_013981736.1,0
XP_013981746.1,0
XP_013981748.1,0
XP_013981759.1,1
XP_013981762.1,1
XP_013981763.1,0
XP_013981779.1,0
XP_013981792.1,1
XP_013981793.1,0
XP_013981794.1,0
XP_013981797.1,1
XP_013981801.1,0
XP_013981804.1,1
XP_013981806.1,0
XP_013981808.1,0
XP_013981810.1,1
XP_013981812.1,0
XP_013981813.1,0
XP_013981814.1,0
XP_013981817.1,1
XP_013981823.1,1
XP_013981839.1,1
XP_013981841.1,0
XP_013981842.1,1
XP_013981845.1,1
XP_013981847.1,0
XP_013981859.1,1
XP_013981873.1,0
XP_013981874.1,1
XP_013981875.1,1
XP_013981876.1,1
XP_013981878.1,0
XP_013981882.1,0
XP_013981883.1,1
XP_013981884.1,0
XP_013981897.1,1
XP_013981900.1,0
XP_013981901.1,0
XP_013981903.1,1
XP_013981908.1,1
XP_013981913.1,0
XP_013981914.1,0
XP_013981915.1,0
XP_013981919.1,1
XP_013981926.1,1
XP_013981927.1,1
XP_013981929.1,0
XP_013981930.1,1
XP_013981931.1,0
XP_013981932.1,0
XP_013981933.1,1
XP_013981935.1,1
XP_013981936.1,0
XP_013981938.1,0
XP_013981940.1,0
XP_013981944.1,1
XP_013981946.1,1
XP_013981947.1,1
XP_013981949.1,0
XP_013981951.1,0
XP_013981952.1,1
XP_013981953.1,1
XP_013981955.1,0
XP_013981958.1,1
XP_013981960.1,1
XP_013981961.1,0
XP_013981964.1,0
XP_013981965.1,0
XP_013981968.1,1
XP_013981971.1,1
XP_013981972.1,0
XP_013981973.1,1
XP_013981976.1,0
XP_013981977.1,1
XP_013981980.1,1
XP_013981982.1,1
XP_013981983.1,0
XP_013981984.1,1
XP_013981985.1,1
XP_013981986.1,1
XP_013981988.1,1
XP_013981989.1,1
XP_013981990.1,1
XP_013981993.1,1
XP_013981994.1,0
XP_013981995.1,0
XP_013981996.1,0
XP_013981997.1,0
XP_013981998.1,0
XP_013981999.1,1
XP_013982001.1,0
XP_013982004.1,1
XP_013982006.1,0
XP_013982008.1,1
XP_013982013.1,0
XP_013982019.1,1
XP_013982020.1,0
XP_013982021.1,0
XP_013982022.1,0
XP_013982023.1,0
XP_013982024.1,0
XP_013982026.1,0
XP_013982029.1,0
XP_013982030.1,0
XP_013982031.1,0
XP_013982033.1,0
XP_013982034.1,0
XP_013982036.1,0
XP_013982038.1,0
XP_013982040.1,1
XP_013982045.1,1
XP_013982049.1,1
XP_013982054.1,1
XP_013982056.1,1
XP_013982058.1,1
XP_013982059.1,1
XP_013982061.1,0
XP_013982065.1,1
XP_013982066.1,0
XP_013982067.1,0
XP_013982069.1,0
XP_013982072.1,1
XP_013982074.1,0
XP_013982075.1,0
XP_013982076.1,0
XP_013982082.1,1
XP_013982083.1,1
XP_013982085.1,1
XP_013982086.1,0
XP_013982090.1,1
XP_013982091.1,1
XP_013982092.1,0
XP_013982093.1,0
XP_013982095.1,0
XP_013982096.1,1
XP_013982097.1,0
XP_013982098.1,0
XP_013982100.1,0
XP_013982103.1,1
XP_013982105.1,0
XP_013982106.1,1
XP_013982116.1,1
XP_013982118.1,0
XP_013982120.1,0
XP_013982123.1,1
XP_013982126.1,0
XP_013982127.1,0
XP_013982129.1,1
XP_013982132.1,1
XP_013982134.1,1
XP_013982135.1,0
XP_013982140.1,1
XP_013982146.1,1
XP_013982149.1,0
XP_013982153.1,0
XP_013982154.1,0
XP_013982162.1,0
XP_013982163.1,0
XP_013982166.1,1
XP_013982167.1,1
XP_013982168.1,1
XP_013982170.1,0
XP_013982172.1,0
XP_013982175.1,0
XP_013982178.1,1
XP_013982179.1,0
XP_013982183.1,0
XP_013982184.1,0
XP_013982185.1,0
XP_013982187.1,0
XP_013982188.1,0
XP_013982191.1,0
XP_013982194.1,0
XP_013982195.1,1
XP_013982199.1,0
XP_013982200.1,1
XP_013982201.1,1
XP_013982202.1,1
XP_013982203.1,0
XP_013982225.1,0
XP_013982229.1,0
XP_013982231.1,0
XP_013982232.1,1
XP_013982233.1,0
XP_013982236.1,0
XP_013982239.1,0
XP_013982240.1,0
XP_013982243.1,0
XP_013982245.1,0
XP_013982248.1,0
XP_013982258.1,1
XP_013982260.1,0
XP_013982262.1,0
XP_013982263.1,1
XP_013982264.1,1
XP_013982265.1,0
XP_013982272.1,0
XP_013982273.1,0
XP_013982275.1,1
XP_013982276.1,1
XP_013982279.1,1
XP_013982284.1,1
XP_013982285.1,1
XP_013982304.1,0
XP_013982307.1,1
XP_013982312.1,0
XP_013982313.1,0
XP_013982316.1,1
XP_013982317.1,0
XP_013982319.1,0
XP_013982320.1,0
XP_013982324.1,0
XP_013982325.1,0
XP_013982336.1,1
XP_013982341.1,0
XP_013982342.1,0
XP_013982343.1,0
XP_013982344.1,0
XP_013982346.1,0
XP_013982347.1,0
XP_013982348.1,0
XP_013982356.1,0
XP_013982357.1,0
XP_013982358.1,0
XP_013982359.1,0
XP_013982360.1,0
XP_013982361.1,0
XP_013982362.1,0
XP_013982363.1,0
XP_013982364.1,0
XP_013982365.1,0
XP_013982366.1,0
XP_013982371.1,0
XP_013982373.1,0
XP_013982375.1,1
XP_013982376.1,1
XP_013982377.1,1
XP_013982379.1,1
XP_013982383.1,0
XP_013982384.1,1
XP_013982385.1,1
XP_013982386.1,0
XP_013982387.1,0
XP_013982388.1,0
XP_013982391.1,0
XP_013982393.1,1
XP_013982394.1,1
XP_013982399.1,0
XP_013982402.1,0
XP_013982408.1,0
XP_013982413.1,0
XP_013982414.1,0
XP_013982418.1,0
XP_013982420.1,1
XP_013982421.1,0
XP_013982422.1,1
XP_013982424.1,0
XP_013982425.1,1
XP_013982426.1,0
XP_013982428.1,0
XP_013982430.1,1
XP_013982434.1,1
XP_013982437.1,0
XP_013982439.1,0
XP_013982441.1,0
XP_013982448.1,0
XP_013982450.1,0
XP_013982453.1,0
XP_013982455.1,0
XP_013982462.1,1
XP_013982463.1,0
XP_013982464.1,0
XP_013982465.1,0
XP_013982471.1,0
XP_013982475.1,0
XP_013982477.1,1
XP_013982479.1,0
XP_013982480.1,0
XP_013982483.1,0
XP_013982488.1,1
XP_013982489.1,0
XP_013982490.1,1
XP_013982494.1,0
XP_013982495.1,0
XP_013982496.1,0
XP_013982497.1,0
XP_013982500.1,0
XP_013982501.1,0
XP_013982503.1,0
XP_013982504.1,0
XP_013982505.1,0
XP_013982506.1,1
XP_013982508.1,0
XP_013982509.1,0
XP_013982510.1,0
XP_013982514.1,0
XP_013982515.1,0
XP_013982516.1,0
XP_013982519.1,0
XP_013982520.1,0
XP_013982521.1,0
XP_013982522.1,0
XP_013982523.1,0
XP_013982525.1,0
XP_013982529.1,0
XP_013982532.1,0
XP_013982536.1,0
XP_013982537.1,0
XP_013982543.1,0
XP_013982545.1,0
XP_013982547.1,0
XP_013982550.1,0
XP_013982551.1,0
XP_013982552.1,1
XP_013982553.1,0
XP_013982555.1,0
XP_013982557.1,0
XP_013982558.1,1
XP_013982564.1,0
XP_013982567.1,0
XP_013982568.1,1
XP_013982569.1,1
XP_013982573.1,0
XP_013982574.1,0
XP_013982575.1,0
XP_013982576.1,0
XP_013982580.1,0
XP_013982581.1,0
XP_013982582.1,0
XP_013982586.1,0
XP_013982587.1,0
XP_013982588.1,0
XP_013982590.1,1
XP_013982594.1,0
XP_013982596.1,1
XP_013982598.1,1
XP_013982602.1,1
XP_013982604.1,0
XP_013982605.1,0
XP_013982607.1,0
XP_013982609.1,0
XP_013982610.1,0
XP_013982621.1,0
XP_013982622.1,0
XP_013982625.1,0
XP_013982628.1,0
XP_013982629.1,0
XP_013982630.1,0
XP_013982631.1,0
XP_013982632.1,0
XP_013982633.1,0
XP_013982634.1,0
XP_013982637.1,0
XP_013982638.1,0
XP_013982640.1,0
XP_013982641.1,0
XP_013982642.1,0
XP_013982644.1,0
XP_013982647.1,0
XP_013982649.1,0
XP_013982650.1,0
XP_013982655.1,0
XP_013982656.1,0
XP_013982657.1,0
XP_013982659.1,0
XP_013982660.1,0
XP_013982662.1,0
XP_013982663.1,0
XP_013982665.1,0
XP_013982668.1,0
XP_013982673.1,0
XP_013982678.1,0
XP_013982679.1,0
XP_013982685.1,0
XP_013982686.1,0
XP_013982688.1,0
XP_013982689.1,0
XP_013982691.1,0
XP_013982692.1,0
XP_013982698.1,0
XP_013982699.1,0
XP_013982702.1,0
XP_013982704.1,0
XP_013982708.1,0
XP_013982709.1,0
XP_013982710.1,0
XP_013982711.1,0
XP_013982712.1,0
XP_013982713.1,1
XP_013982714.1,0
XP_013982718.1,0
XP_013982719.1,1
XP_013982724.1,0
XP_013982726.1,0
XP_013982728.1,1
XP_013982729.1,0
XP_013982730.1,0
XP_013982731.1,1
XP_013982732.1,0
XP_013982733.1,0
XP_013982734.1,0
XP_013982735.1,1
XP_013982737.1,0
XP_013982738.1,0
XP_013982740.1,0
XP_013982741.1,0
XP_013982742.1,0
XP_013982743.1,0
XP_013982748.1,0
XP_013982749.1,0
XP_013982751.1,0
XP_013982752.1,0
XP_013982757.1,0
XP_013982760.1,0
XP_013982762.1,0
XP_013982767.1,0
XP_013982768.1,0
XP_013982770.1,0
XP_013982771.1,0
XP_013982772.1,1
XP_013982773.1,0
XP_013982775.1,0
XP_013982776.1,0
XP_013982779.1,0
XP_013982783.1,0
XP_013982785.1,0
XP_013982789.1,0
XP_013982791.1,0
XP_013982792.1,0
XP_013982793.1,0
XP_013982794.1,0
XP_013982795.1,0
XP_013982796.1,0
XP_013982797.1,0
XP_013982798.1,0
XP_013982801.1,0
XP_013982802.1,0
XP_013982804.1,0
XP_013982807.1,0
XP_013982808.1,0
XP_013982810.1,0
XP_013982812.1,0
XP_013982814.1,0
XP_013982815.1,0
XP_013982816.1,0
XP_013982818.1,0
XP_013982820.1,0
XP_013982824.1,0
XP_013982826.1,0
XP_013982827.1,0
XP_013982828.1,0
XP_013982829.1,0
XP_013982830.1,0
XP_013982832.1,0
XP_013982834.1,0
XP_013982835.1,0
XP_013982836.1,0
XP_013982837.1,0
XP_013982838.1,0
XP_013982839.1,0
XP_013982840.1,0
XP_013982841.1,0
XP_013982843.1,0
XP_013982844.1,0
XP_013982845.1,0
XP_013982846.1,0
XP_013982847.1,0
XP_013982848.1,0
XP_013982849.1,0
XP_013982851.1,0
XP_013982852.1,0
XP_013982853.1,0
XP_013982858.1,0
XP_013982859.1,0
XP_013982861.1,0
XP_013982863.1,0
XP_013982864.1,0
XP_013982865.1,0
XP_013982868.1,0
XP_013982869.1,0
XP_013982870.1,0
XP_013982871.1,0
XP_013982874.1,0
XP_013982877.1,0
XP_013982878.1,0
XP_013982881.1,0
XP_013982882.1,0
XP_013982884.1,0
XP_013982890.1,1
XP_013982891.1,0
XP_013982892.1,0
XP_013982893.1,0
XP_013982894.1,0
XP_013982895.1,0
XP_013982898.1,0
XP_013982899.1,0
XP_013982900.1,0
XP_013982901.1,0
XP_013982906.1,0
XP_013982907.1,0
XP_013982908.1,0
XP_013982909.1,0
XP_013982910.1,1
XP_013982922.1,0
XP_013982926.1,0
XP_013982928.1,0
XP_013982929.1,0
XP_013982931.1,0
XP_013982933.1,0
XP_013982936.1,0
XP_013982938.1,0
XP_013982939.1,0
XP_013982940.1,0
XP_013982945.1,0
XP_013982946.1,1
XP_013982947.1,0
XP_013982948.1,0
XP_013982954.1,0
XP_013982956.1,0
XP_013982958.1,0
XP_013982959.1,0
XP_013982960.1,0
XP_013982962.1,0
XP_013982963.1,0
XP_013982964.1,0
XP_013982965.1,0
XP_013982967.1,0
XP_013982968.1,0
XP_013982969.1,0
XP_013982970.1,0
XP_013982972.1,0
XP_013982974.1,0
XP_013982976.1,0
XP_013982977.1,0
XP_013982978.1,0
XP_013982979.1,0
XP_013982981.1,0
XP_013982985.1,0
XP_013982987.1,0
XP_013982988.1,0
XP_013982989.1,0
XP_013982991.1,0
XP_013982992.1,0
XP_013982993.1,0
XP_013982995.1,1
XP_013982997.1,0
XP_013982998.1,0
XP_013982999.1,0
XP_013983001.1,0
XP_013983002.1,0
XP_013983003.1,0
XP_013983010.1,0
XP_013983011.1,0
XP_013983012.1,0
XP_013983013.1,0
XP_013983014.1,0
XP_013983015.1,0
XP_013983016.1,0
XP_013983017.1,0
XP_013983018.1,0
XP_013983020.1,0
XP_013983021.1,0
XP_013983022.1,0
XP_013983023.1,0
XP_013983024.1,0
XP_013983025.1,0
XP_013983026.1,0
XP_013983027.1,0
XP_013983028.1,0
XP_013983030.1,0
XP_013983031.1,0
XP_013983032.1,0
XP_013983033.1,0
XP_013983039.1,1
XP_013983041.1,0
XP_013983042.1,0
XP_013983043.1,0
XP_013983044.1,0
XP_013983046.1,0
XP_013983047.1,0
XP_013983049.1,0
XP_013983050.1,0
XP_013983053.1,0
XP_013983054.1,0
XP_013983056.1,0
XP_013983057.1,0
XP_013983058.1,0
XP_013983059.1,0
XP_013983060.1,0
XP_013983061.1,0
XP_013983064.1,0
XP_013983066.1,0
XP_013983067.1,0
XP_013983069.1,0
XP_013983070.1,0
XP_013983071.1,0
XP_013983075.1,0
XP_013983076.1,0
XP_013983077.1,0
XP_013983078.1,0
XP_013983079.1,0
XP_013983081.1,0
XP_013983082.1,0
XP_013983083.1,0
XP_013983086.1,0
XP_013983089.1,0
XP_013983090.1,0
XP_013983097.1,0
XP_013983099.1,0
XP_013983101.1,0
XP_013983102.1,0
XP_013983103.1,0
XP_013983104.1,0
XP_013983105.1,0
XP_013983106.1,1
XP_013983107.1,0
XP_013983108.1,0
XP_013983109.1,0
XP_013983111.1,0
XP_013983112.1,0
XP_013983115.1,0
XP_013983116.1,0
XP_013983125.1,0
XP_013983127.1,0
XP_013983130.1,0
XP_013983132.1,0
XP_013983133.1,0
XP_013983134.1,0
XP_013983136.1,0
XP_013983138.1,0
XP_013983141.1,0
XP_013983142.1,1
XP_013983143.1,0
XP_013983144.1,0
XP_013983145.1,0
XP_013983146.1,0
XP_013983148.1,0
XP_013983149.1,0
XP_013983150.1,0
XP_013983151.1,0
XP_013983153.1,0
XP_013983154.1,0
XP_013983155.1,0
XP_013983156.1,0
XP_013983157.1,0
XP_013983158.1,0
XP_013983161.1,0
XP_013983165.1,0
XP_013983166.1,0
XP_013983167.1,0
XP_013983168.1,0
XP_013983169.1,0
XP_013983170.1,0
XP_013983171.1,1
XP_013983172.1,0
XP_013983173.1,0
XP_013983176.1,0
XP_013983179.1,0
XP_013983182.1,0
XP_013983183.1,0
XP_013983187.1,0
XP_013983188.1,0
XP_013983194.1,0
XP_013983196.1,0
XP_013983201.1,0
XP_013983203.1,0
XP_013983206.1,0
XP_013983207.1,0
XP_013983208.1,0
XP_013983209.1,0
XP_013983210.1,0
XP_013983211.1,0
XP_013983212.1,0
XP_013983213.1,0
XP_013983217.1,0
XP_013983218.1,0
XP_013983219.1,0
XP_013983224.1,0
XP_013983225.1,0
XP_013983226.1,0
XP_013983227.1,0
XP_013983228.1,0
XP_013983229.1,0
XP_013983230.1,0
XP_013983231.1,0
XP_013983232.1,0
XP_013983237.1,0
XP_013983239.1,0
XP_013983240.1,0
XP_013983241.1,0
XP_013983242.1,0
XP_013983243.1,0
XP_013983244.1,0
XP_013983245.1,0
XP_013983246.1,0
XP_013983248.1,0
XP_013983249.1,0
XP_013983252.1,0
XP_013983257.1,0
XP_013983262.1,0
XP_013983263.1,0
XP_013983265.1,0
XP_013983268.1,0
XP_013983269.1,0
XP_013983270.1,0
XP_013983271.1,0
XP_013983273.1,0
XP_013983274.1,0
XP_013983277.1,0
XP_013983280.1,0
XP_013983281.1,0
XP_013983282.1,0
XP_013983283.1,0
XP_013983285.1,0
XP_013983288.1,0
XP_013983289.1,0
XP_013983290.1,0
XP_013983291.1,0
XP_013983293.1,0
XP_013983295.1,0
XP_013983296.1,0
XP_013983297.1,0
XP_013983299.1,0
XP_013983302.1,0
XP_013983303.1,0
XP_013983304.1,0
XP_013983305.1,0
XP_013983306.1,0
XP_013983307.1,0
XP_013983312.1,0
XP_013983313.1,0
XP_013983314.1,0
XP_013983315.1,0
XP_013983316.1,0
XP_013983317.1,0
XP_013983318.1,0
XP_013983319.1,0
XP_013983320.1,0
XP_013983321.1,0
XP_013983323.1,0
XP_013983324.1,0
XP_013983330.1,0
XP_013983333.1,0
XP_013983343.1,1
XP_013983348.1,0
XP_013983350.1,0
XP_013983351.1,0
XP_013983353.1,1
XP_013983355.1,1
XP_013983357.1,0
XP_013983360.1,0
XP_013983362.1,1
XP_013983364.1,0
XP_013983367.1,0
XP_013983368.1,0
XP_013983369.1,0
XP_013983370.1,0
XP_013983371.1,0
XP_013983372.1,0
XP_013983374.1,0
XP_013983375.1,0
XP_013983376.1,0
XP_013983377.1,0
XP_013983378.1,0
XP_013983379.1,0
XP_013983380.1,0
XP_013983381.1,0
XP_013983389.1,0
XP_013983393.1,1
XP_013983399.1,0
XP_013983400.1,0
XP_013983408.1,0
XP_013983409.1,0
XP_013983417.1,0
XP_013983419.1,0
XP_013983420.1,0
XP_013983422.1,0
XP_013983423.1,0
XP_013983427.1,0
XP_013983428.1,1
XP_013983430.1,1
XP_013983431.1,0
XP_013983432.1,1
XP_013983433.1,0
XP_013983436.1,0
XP_013983437.1,0
XP_013983438.1,0
XP_013983441.1,1
XP_013983442.1,0
XP_013983443.1,0
XP_013983448.1,0
XP_013983449.1,0
XP_013983451.1,1
XP_013983453.1,0
XP_013983455.1,0
XP_013983460.1,0
XP_013983471.1,0
XP_013983472.1,0
XP_013983479.1,0
XP_013983480.1,0
XP_013983481.1,0
XP_013983482.1,0
XP_013983483.1,0
XP_013983484.1,0
XP_013983490.1,0
XP_013983495.1,0
XP_013983498.1,0
XP_013983499.1,1
XP_013983507.1,0
XP_013983510.1,0
XP_013983511.1,0
XP_013983522.1,0
XP_013983523.1,1
XP_013983524.1,1
XP_013983525.1,0
XP_013983530.1,0
XP_013983533.1,0
XP_013983534.1,0
XP_013983535.1,0
XP_013983543.1,1
XP_013983544.1,0
XP_013983545.1,0
XP_013983548.1,0
XP_013983549.1,0
XP_013983550.1,0
XP_013983551.1,0
XP_013983553.1,0
XP_013983555.1,0
XP_013983557.1,0
XP_013983559.1,0
XP_013983560.1,0
XP_013983561.1,1
XP_013983565.1,0
XP_013983566.1,0
XP_013983569.1,0
XP_013983571.1,0
XP_013983573.1,0
XP_013983589.1,0
XP_013983591.1,1
XP_013983593.1,0
XP_013983596.1,1
XP_013983598.1,1
XP_013983600.1,0
XP_013983602.1,1
XP_013983603.1,0
XP_013983607.1,1
XP_013983611.1,0
XP_013983618.1,0
XP_013983620.1,0
XP_013983621.1,0
XP_013983624.1,1
XP_013983625.1,0
XP_013983626.1,0
XP_013983629.1,0
XP_013983630.1,0
XP_013983631.1,0
XP_013983641.1,0
XP_013983642.1,0
XP_013983643.1,0
XP_013983645.1,0
XP_013983646.1,0
XP_013983647.1,0
XP_013983648.1,0
XP_013983649.1,0
XP_013983651.1,1
XP_013983653.1,0
XP_013983654.1,0
XP_013983655.1,0
XP_013983656.1,0
XP_013983657.1,0
XP_013983660.1,0
XP_013983661.1,0
XP_013983674.1,1
XP_013983678.1,0
XP_013983685.1,0
XP_013983687.1,0
XP_013983695.1,0
XP_013983696.1,0
XP_013983706.1,0
XP_013983707.1,0
XP_013983710.1,0
XP_013983711.1,0
XP_013983712.1,0
XP_013983714.1,0
XP_013983715.1,0
XP_013983716.1,0
XP_013983718.1,0
XP_013983721.1,1
XP_013983723.1,0
XP_013983725.1,0
XP_013983728.1,0
XP_013983729.1,0
XP_013983730.1,0
XP_013983732.1,0
XP_013983737.1,0
XP_013983738.1,0
XP_013983740.1,1
XP_013983743.1,1
XP_013983744.1,0
XP_013983745.1,0
XP_013983747.1,0
XP_013983748.1,0
XP_013983749.1,0
XP_013983751.1,1
XP_013983753.1,1
XP_013983754.1,0
XP_013983755.1,0
XP_013983756.1,1
XP_013983757.1,1
XP_013983758.1,0
XP_013983759.1,0
XP_013983761.1,0
XP_013983764.1,0
XP_013983765.1,0
XP_013983767.1,0
XP_013983768.1,0
XP_013983769.1,0
XP_013983770.1,0
XP_013983772.1,0
XP_013983773.1,0
XP_013983775.1,0
XP_013983777.1,0
XP_013983780.1,0
XP_013983781.1,0
XP_013983782.1,0
XP_013983784.1,0
XP_013983788.1,0
XP_013983790.1,0
XP_013983793.1,0
XP_013983794.1,0
XP_013983795.1,0
XP_013983796.1,0
XP_013983797.1,0
XP_013983798.1,0
XP_013983799.1,0
XP_013983800.1,0
XP_013983802.1,0
XP_013983803.1,0
XP_013983804.1,0
XP_013983805.1,0
XP_013983806.1,0
XP_013983807.1,0
XP_013983808.1,1
XP_013983809.1,0
XP_013983811.1,0
XP_013983817.1,0
XP_013983818.1,0
XP_013983821.1,0
XP_013983822.1,0
XP_013983824.1,0
XP_013983827.1,0
XP_013983828.1,0
XP_013983832.1,0
XP_013983834.1,0
XP_013983835.1,1
XP_013983836.1,1
XP_013983838.1,0
XP_013983844.1,0
XP_013983846.1,0
XP_013983850.1,0
XP_013983852.1,0
XP_013983853.1,0
XP_013983854.1,0
XP_013983859.1,1
XP_013983860.1,1
XP_013983862.1,0
XP_013983864.1,1
XP_013983869.1,0
XP_013983870.1,0
XP_013983872.1,0
XP_013983877.1,1
XP_013983878.1,1
XP_013983884.1,1
XP_013983886.1,0
XP_013983888.1,0
XP_013983890.1,0
XP_013983891.1,1
XP_013983892.1,1
XP_013983894.1,0
XP_013983896.1,1
XP_013983898.1,1
XP_013983900.1,1
XP_013983902.1,0
XP_013983903.1,0
XP_013983907.1,1
XP_013983913.1,1
XP_013983919.1,0
XP_013983921.1,0
XP_013983926.1,1
XP_013983930.1,1
XP_013983932.1,0
XP_013983934.1,0
XP_013983938.1,0
XP_013983941.1,1
XP_013983944.1,1
XP_013983948.1,0
XP_013983953.1,0
XP_013983955.1,0
XP_013983956.1,1
XP_013983958.1,1
XP_013983960.1,1
XP_013983963.1,1
XP_013983964.1,0
XP_013983965.1,0
XP_013983967.1,1
XP_013983968.1,0
XP_013983970.1,1
XP_013983971.1,1
XP_013983972.1,0
XP_013983979.1,0
XP_013983980.1,1
XP_013983982.1,1
XP_013983984.1,1
XP_013983986.1,0
XP_013983987.1,0
XP_013983988.1,0
XP_013983989.1,0
XP_013983990.1,0
XP_013984001.1,0
XP_013984005.1,0
XP_013984006.1,0
XP_013984015.1,0
XP_013984016.1,0
XP_013984019.1,0
XP_013984020.1,0
XP_013984023.1,0
XP_013984025.1,1
XP_013984027.1,1
XP_013984029.1,1
XP_013984031.1,1
XP_013984032.1,1
XP_013984034.1,1
XP_013984038.1,1
XP_013984039.1,1
XP_013984043.1,0
XP_013984047.1,1
XP_013984048.1,1
XP_013984051.1,0
XP_013984053.1,0
XP_013984054.1,0
XP_013984059.1,0
XP_013984063.1,0
XP_013984065.1,0
XP_013984073.1,0
XP_013984077.1,1
XP_013984083.1,1
XP_013984085.1,1
XP_013984091.1,0
XP_013984094.1,0
XP_013984095.1,1
XP_013984096.1,1
